Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,OddsIn,OddsOut,MSErIn,MSErOut,MSEsIn,MSEsOut,PrivacyGain
small,ID740,totcst,0,Cvine,1.0,0.56,0.43999999999999995,0.34,0.3,0.040000000000000036,0.34,0.5357142857142857,0.0,0.02127259675642255,0.08898323043672621,0.09157756278899726,0.3999999999999999
small,ID740,totcst,1,Cvine,1.0,0.14,0.86,0.3,0.36,-0.06,0.3,2.571428571428571,0.0,0.04768846522296614,0.08555096760322371,0.08530041842934453,0.9199999999999999
small,ID740,totcst,2,Cvine,1.0,0.88,0.12,0.32,0.28,0.03999999999999998,0.32,0.31818181818181823,0.0,0.0047646981514590896,0.09580163336339717,0.05200664341807143,0.08000000000000002
small,ID740,totcst,3,Cvine,1.0,0.3,0.7,0.48,0.4,0.07999999999999996,0.48,1.3333333333333335,0.0,0.04699640267048974,0.06489099310511942,0.0752653780781655,0.62
small,ID740,totcst,4,Cvine,1.0,0.18,0.8200000000000001,0.32,0.42,-0.09999999999999998,0.32,2.3333333333333335,0.0,0.040671188348222316,0.11005994066554182,0.06604237908565863,0.92
small,ID740,totcst,5,Cvine,1.0,0.24,0.76,0.32,0.28,0.03999999999999998,0.32,1.1666666666666667,0.0,0.04040735027884621,0.06100029940461343,0.11891261726438856,0.72
small,ID740,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.36,0.34,0.019999999999999962,0.36,1.888888888888889,0.0,0.049243861269101644,0.07874246619437052,0.08017236338464966,0.8
small,ID740,totcst,7,Cvine,1.0,0.12,0.88,0.42,0.36,0.06,0.42,3.0,0.0,0.05096205164078193,0.08892047179425111,0.07499137708455378,0.8200000000000001
small,ID740,totcst,8,Cvine,1.0,0.88,0.12,0.3,0.28,0.019999999999999962,0.3,0.31818181818181823,0.0,0.006779692858439164,0.08637054722305533,0.08590682023799198,0.10000000000000003
small,ID740,totcst,9,Cvine,1.0,0.38,0.62,0.38,0.48,-0.09999999999999998,0.38,1.263157894736842,0.0,0.022436859128351673,0.08266092810478722,0.08408211397359291,0.72
small,ID806,totcst,0,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.00406848962804266,0.5832952631324919,0.6445853493984276,0.040000000000000036
small,ID806,totcst,1,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.006472011593438737,0.6498368963665633,0.5377694971066851,0.07999999999999996
small,ID806,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.003938666293958352,0.5153905746993501,0.5463829805308845,0.020000000000000018
small,ID806,totcst,3,Cvine,1.0,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.011975123259666699,0.5778016662867249,0.6258603706685554,0.26
small,ID806,totcst,4,Cvine,1.0,0.78,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009318219943782454,0.6062502604397539,0.6279901359682339,0.21999999999999997
small,ID806,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.005853786501388771,0.588036374676826,0.5953996706601745,0.07999999999999996
small,ID806,totcst,6,Cvine,1.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.006787068182837366,0.6340114820372902,0.5865973829135995,0.12
small,ID806,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0037848323889177415,0.6107600745727652,0.7113509098418149,0.040000000000000036
small,ID806,totcst,8,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012338591169040727,0.6173888742462627,0.6419581716403598,0.0
small,ID806,totcst,9,Cvine,1.0,0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.004252351352482889,0.5922814219609589,0.6004293845314189,0.020000000000000018
small,ID823,totcst,0,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012573557028810302,0.6217704443627259,0.6258487155821276,0.0
small,ID823,totcst,1,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005550253245877472,0.6618321050471049,0.5950253917239499,0.0
small,ID823,totcst,2,Cvine,1.0,1.0,0.0,0.0,0.02,-0.02,0.0,0.02,0.0,0.001363222338989125,0.5458209060462218,0.5462072590219944,0.02
small,ID823,totcst,3,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009235843853982527,0.5147688107510708,0.5705818643493739,0.0
small,ID823,totcst,4,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016995622872826427,0.5805563907337671,0.6217294344971195,0.0
small,ID823,totcst,5,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009142268429946505,0.561824213160627,0.5152994904275392,0.0
small,ID823,totcst,6,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022639892132481337,0.5632749709792071,0.596532961626149,0.0
small,ID823,totcst,7,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010448799464668906,0.5136538455337568,0.6356415545193882,0.0
small,ID823,totcst,8,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012638173182584842,0.5994038948131472,0.5727357474000698,0.0
small,ID823,totcst,9,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006292345784286935,0.5268316887672022,0.5876087746562552,0.0
